"Content URL","Type","DateTime","Page Name","Author Name","Content Text","Multimedia Story","Message","Submessage","Sentiment","Mentioned Location","Language","Issues","Page URL","Hotlist Name","Relevance Score","Last Updated Ingest","Page ID","Commenter ID","Post ID","Content ID","Like Count"
"http://facebook.com/130873627087773_876184479223347","feed","2019-04-04 03:09:17","Union Solidarity and Development Party","Union Solidarity and Development Party","ဗုဒၶ႐ုပ္ပြားေတာ္ျမတ္ႀကီးဌာပနာသြင္းပူေဇာ္ပြဲတြင္ ျပည္ခိုင္ၿဖိဳးပါတီမွတိုင္းရင္းေဆးဝါးျဖင္႕ က်န္းမာေရးေစာင္႕ေရွာက္မႈကုသိုလ္ပါဝင္=======================================ရန္ကုန္ ဧၿပီ ၃ရန္ကုန္တိုင္းေဒသႀကီး ဒလၿမိဳ႕နယ္ က်န္စစ္သားရပ္ကြက္တြင္ တည္ထားၿပီးစီး ခဲ့သည့္ ဆုေတာင္းျပည့္ ေအာင္ေတာ္မူဗုဒၶ ႐ုပ္ပြားေတာ္ျမတ္ႀကီး၏ ဌာပနာသြင္းလွဴ ပူေဇာ္ပြဲကို ယမန္ေန႔ နံနက္ ၉ နာရီက ျပဳလုပ္ရာ ဒလၿမိဳ႕နယ္ျပည္ခိုင္ၿဖိဳးပါတီမွ လာေရာက္ၾကသည့္ ဧည့္ပရိသတ္မ်ားကို တိုင္းရင္းေဆးဝါးမ်ားအသံုးျပဳ၍ က်န္းမာ ေရးကူညီေစာင့္ေရွာက္မႈ ကုသိုလ္ပါဝင္ခဲ့ သည္။ျပည္ခိုင္ၿဖိဳးပါတီမွ ပါတီဝင္မ်ားသည္ ယခုလ ၁ ရက္မွ ယေန႔အထိ ဗုဒၶ႐ုပ္ပြား ေတာ္ျမတ္ႀကီး၏ ဌာပနာသြင္းလွဴပူေဇာ္ပြဲ သို႔ လာေရာက္ၾကသည့္ ဧည့္ပရိသတ္မ်ား၊ ေဆာက္လုပ္ဆဲ သိမ္ေတာ္ႀကီးတြင္ လာ ေရာက္ လုပ္အားဒါနျပဳၾကသူမ်ားအား တိုင္းရင္းေဆးဆရာႀကီးဦးျမေသာင္း၊ဆရာ ႀကီး ဦးေစာလႈိင္ျမင့္တို႔က ဦးေဆာင္၍ ျပည္ခိုင္ၿဖိဳးပါတီဝင္မ်ားက ဝိုင္းဝန္းကူညီ ကာ တိုင္းရင္းေဆးျဖင့္ က်န္းမာေရးေစာင့္ ေရွာက္မႈမ်ားကို ေဆာင္ရြက္ေပးခဲ့ၾက သည္။ေမာင္ယဥ္ဦး(ဒလ)",,"","","","","","","www.facebook.com/pyikhinephyomyanmar/","GEC_Burma_PoliticalParties",1554347357000,"2019-04-09 10:00:46.290","130873627087773",,"130873627087773_876184479223347","130873627087773_876184479223347",
"http://facebook.com/130873627087773_876187982556330","feed","2019-04-04 03:19:56","Union Solidarity and Development Party","Union Solidarity and Development Party","ဌာပနာပိတ္ပြဲတြင္ ျပည္ခိုင္ၿဖိဳးပါတီမွ ေက်ာက္မ်က္ရတနာမ်ားလွဴဒါန္း=====================ရန္္ကုန္ ဧၿပီ ၃ ကိုရီးယား-ျမန္မာခ်စ္ၾကည္ေရး(ဒလ) တံတားစီမံကိန္းႏွင့္ မလြတ္ကင္းသည့္ ကမာကဆစ္ရပ္ကြက္ ဗိုလ္မင္းေရာင္လမ္းမႀကီး ေဘးရွိ ဆုေတာင္းျပည့္ေအာင္ေတာ္မူဗုဒၶ႐ုပ္ပြားေတာ္ျမတ္ႀကီးအား က်န္စစ္သားရပ္ကြက္တြင္ မူလပံုစံတူအတိုင္းတည္ထားၿပီးစီး၍ ဌာပနာပိတ္သြင္းပူေဇာ္ပြဲကို ယမန္ေန႔ နံနက္၉နာရီက က်င္းပရာ ဒလ ၿမိဳ႕နယ္ျပည္ခိုင္ၿဖိဳးပါတီမွ ေက်ာက္မ်က္ရတနာမ်ား လွဴဒါန္းခဲ့သည္။ဒလၿမိဳ႕နယ္ ျပည္ခိုင္ၿဖိဳးပါတီမွ ပါတီဥကၠ႒ ဦးသန္းႏုိင္၊ အတြင္း ေရးမွဴး ဦးဝင္းေဇာ္လတ္ႏွင့္ ပါတီဝင္မ်ားသည္ ဗုဒၶ႐ုပ္ပြားေတာ္ျမတ္ ႀကီးတြင္ ဌာပနာသြင္းရန္အတြက္ ေက်ာက္မ်က္ရတနာမ်ား အား ကမာကဆစ္အေနာက္ေက်ာင္းဆရာေတာ္ ဦးဧသိကထံသို႕ လွဴဒါန္း ရာ ဆရာေတာ္က လွဴဒါန္းမႈအတြက္ ေရစက္သြန္းခ်အမွ် ေပးေဝခဲ့ၿပီး တက္ေရာက္လာၾကသူမ်ားက သာဓုေခၚဆိုခဲ့ၾကသည္။ မဂၤလာ အခ်ိန္အခါေရာက္သည္ႏွင့္ ဆရာေတာ္ ဦးဧသိက၊ ျပည္ခိုင္ၿဖိဳး ပါတီဝင္မ်ား၊ အလွဴရွင္မ်ားက လွဴဒါန္းထားသည့္ ေရႊေငြေက်ာက္ သံပတၱျမားတို႕အား ဗုဒၶ႐ုပ္ပြားေတာ္ျမတ္ႀကီးတြင္ ဌာပနာသြင္းမႈ ျပဳလုပ္ေပးခဲ့သည္။ျပည္ခိုင္ၿဖိဳးပါတီမွလွဴဒါန္းသည့္ ေက်ာက္မ်က္ရတနာမ်ားမွာ ေက်ာက္စိမ္း၊ နီလာ၊ ဥႆဖရား အပါအဝင္ေက်ာက္မ်ဳိးစံု ၁၄လံုး ႏွင့္ ေက်ာက္စိမ္းဆင္႐ုပ္တစ္႐ုပ္၊ ျခေသၤ့တံဆိပ္ပါေငြျဖင့္ ျပဳလုပ္ ထားသည့္ တစ္ရာတန္ေငြအေၾကေြစ့မ်ားအား လွဴဒါန္းခဲ့ေၾကာင္း သိရသည္။ေမာင္ယဥ္ဦး(ဒလ)",,"","","","","","","www.facebook.com/pyikhinephyomyanmar/","GEC_Burma_PoliticalParties",1554347996000,"2019-04-09 10:00:46.290","130873627087773",,"130873627087773_876187982556330","130873627087773_876187982556330",
"http://facebook.com/121507374560090_2531121663598637","feed","2019-04-04 03:28:58","The Irrawaddy - Burmese Edition","The Irrawaddy - Burmese Edition","လုံၿခဳံေရး တပ္ဖြဲ႕ေတြ လူ႔အခြင့္အေရး ခ်ိဳးေဖာက္တဲ့အထဲမွာ ျမန္မာႏိုင္ငံ ပထမဆုံး ခ်ိဳးေဖာက္တာ မဟုတ္ပါဘူး။ က်ေနာ္တို႔ဆီမွာလည္း ျဖစ္တာပဲ။ က်ေနာ္တို႔ ေမွ်ာ္လင့္ခဲ့တာက တခုခု အႀကီးအက်ယ္ မွားသြားတယ္ ဆိုတာကို အသိအမွတ္ျပဳျခင္းပါ။ ဒါဟာ ဒီလူေတြ ႏိုင္ငံသားဟုတ္တယ္၊ မဟုတ္ဘူး ဆိုတာနဲ႔ မဆိုင္ဘူး။ဆက္လက္ဖတ္ရႈရန္ - http://bit.ly/2HYwwRs",,"","","","","","","www.facebook.com/theirrawaddyburmese/","GEC_Burma_NewsOutlets",1554348538000,"2019-04-04 08:05:39.109","121507374560090",,"121507374560090_2531121663598637","121507374560090_2531121663598637",
"http://facebook.com/1006341806128842_2106976402732038","feed","2019-04-04 03:54:42","Burma News International - English News","Burma News International - English News","DMG journalists’ lives threatened in anonymous letter“Troops of the Tatmadaw  in line with procedures  are providing their service for protecting local people’s lives  houses and pagodas in the region. Currently  Rakhine people are living peacefully in their homes. The Tatmadaw True News Information Team  Myawaddy  state-owned newspaper The Mirror and Global New Light of Myanmar and Eleven Media Group are covering true information in Rakhine State in real time. The Tatmadaw cracked down on local and foreign enemies many years ago and has protected people ” it said.",,"","","","","","","www.facebook.com/BNIBurmaNewsInternational/","GEC_Burma_NewsOutlets",1554350082000,"2019-04-08 10:35:31.632","1006341806128842",,"1006341806128842_2106976402732038","1006341806128842_2106976402732038",
"http://facebook.com/1006341806128842_2106977556065256","feed","2019-04-04 03:55:57","Burma News International - English News","Burma News International - English News","Rakhine State Disaster Relief Committee (Ygn) donates K24 million “Food and accommodations are the main things they need. Although our donation is not enough for them  we provided as much as we could ” he said.“In the summer  villagers face water shortages. So  there will be problems for both villagers and war refugees using water. Since there is a huge crowd  toilets are also important for them ” said Daw Khin Saw Wei  Pyithu Hluttaw representative for Rathedaung Township.",,"","","","","","","www.facebook.com/BNIBurmaNewsInternational/","GEC_Burma_NewsOutlets",1554350157000,"2019-04-09 09:20:11.510","1006341806128842",,"1006341806128842_2106977556065256","1006341806128842_2106977556065256",
"http://facebook.com/1006341806128842_2106979912731687","feed","2019-04-04 03:58:35","Burma News International - English News","Burma News International - English News","Curfew imposed in Northern Rakhine’s conflict areasA letter signed and released by colonel Phone Tint  minister for Rakhine State Security and Border Affairs  said that he approved to impose a curfew from 9 p.m to 5 a.m in these five townships in order to prevent a collapse in politics  economy and social status in the regions and to build a sturdy administrative mechanism for regional stability and the rule of law.",,"","","","","","","www.facebook.com/BNIBurmaNewsInternational/","GEC_Burma_NewsOutlets",1554350315000,"2019-04-09 09:20:11.510","1006341806128842",,"1006341806128842_2106979912731687","1006341806128842_2106979912731687",
"http://facebook.com/1006341806128842_2106981799398165","feed","2019-04-04 04:00:38","Burma News International - English News","Burma News International - English News","Tatmadaw troops seize property  ANP member says “I went and saw my place this morning and found that they broke into my house. I lost goods from my shop worth more than K700 000. Eyewitness said they were soldiers from No.22 Brigade ” the victim said.Hearing the sound of artillery shells near the village  local residents took shelter in Zedidaung village. About 30 people currently are living in the village.",,"","","","","","","www.facebook.com/BNIBurmaNewsInternational/","GEC_Burma_NewsOutlets",1554350438000,"2019-04-09 09:20:11.510","1006341806128842",,"1006341806128842_2106981799398165","1006341806128842_2106981799398165",
"http://facebook.com/112882212089978_2506810669363775","feed","2019-04-04 04:02:14","The Irrawaddy - English Edition","The Irrawaddy - English Edition","To gain the public’s trust  the Myanmar Police Force must end its culture of impunity through reform from within.Read more: http://bit.ly/2uJ32OQ",,"","","","","","","www.facebook.com/theirrawaddy/","GEC_Burma_NewsOutlets",1554350534000,"2019-04-04 10:51:01.889","112882212089978",,"112882212089978_2506810669363775","112882212089978_2506810669363775",
"http://facebook.com/1006341806128842_2106987259397619","feed","2019-04-04 04:06:56","Burma News International - English News","Burma News International - English News","Dozens of Homes Damaged in Matupi Storm “The wind was so strong. I have never had this kind of experience. I thought it was like a Nargis storm that was hitting us ” he told Khonumthung  referring to the devastating Cyclone Nargis  which struck southern Burma in 2008.“Some people were afraid and cried out. Barns were also damaged—all the animals fled. The owners are still looking for their animals now. Luckily  nobody was killed ” Salawng explained.",,"","","","","","","www.facebook.com/BNIBurmaNewsInternational/","GEC_Burma_NewsOutlets",1554350816000,"2019-04-09 09:20:11.510","1006341806128842",,"1006341806128842_2106987259397619","1006341806128842_2106987259397619",
"http://facebook.com/792607210873497_318544688848308","feed","2019-04-04 04:08:17","Myanmar State Counsellor Office","Myanmar State Counsellor Office","လူထုေတြ႕ဆုံပြဲ(ေမာ္လျမဳိင္) ၂၀၁၉ ခုႏွစ္ ဧၿပီ(၄) ရက္","Myanmar State Counsellor Office was live.","","","","","","","www.facebook.com/state.counsellor/","GEC_Burma_GovernmentOffices",1554350897000,"2019-04-10 10:02:55.151","792607210873497",,"792607210873497_318544688848308","792607210873497_318544688848308",
